Nombre,Precio,Autor,Imagen
La Enfermedad De Chagas En Chile,$19.800,"CANALS, MAURICIO","https://www.antartica.cl/media/catalog/product/9/7/9789561126909_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Radiologia De Urgencias Para Tecnicos En Imagen Diagnostica,$34.800,"JIMENEZ, FRANCISCO","https://www.antartica.cl/media/catalog/product/9/7/9788490229323_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Operaciones Auxiliares De Riego En Cultivos Agricolas,$21.990,"MORATIEL, RUBEN","https://www.antartica.cl/media/catalog/product/9/7/9788428332828_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Nutricion & Alimentacion. Saludable Para El Bebe De 0 A 3 Años,$30.070,GRUPO LIBSA,"https://www.antartica.cl/media/catalog/product/9/7/9788466224741_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"La Savia Como Índice De Fertilización: Cultivos Agroenergéticos, Hort",$32.990,"CADAHIA LOPEZ, C.","https://www.antartica.cl/media/catalog/product/9/7/9788484763567_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Medicina Intensiva 5º Edicion,$99.700,"MONTEJO, CARLOS","https://www.antartica.cl/media/catalog/product/9/7/9788490229460_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Flor De Libro. Ilustraciones De Alicia Hoffmann,$8.500,"MANCILLA, JAIME","https://www.antartica.cl/media/catalog/product/9/7/9789568484538_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
El Album De Mi Mascota,$20.895,"SWAN, THOMAS","https://www.antartica.cl/media/catalog/product/9/7/9789502415208_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermedades Zoonoticas En La Clinica De Animales De Compañia,$15.000,"TRONCOSO, IGNACIO","https://www.antartica.cl/media/catalog/product/9/7/9789560104182_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Diagnostico Y Terapeutica En Pediatria 6º Edicion,$93.000,"GUERRERO, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9788491101307_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Biologia Molecular De La Celula 6º Edicion (Td),$224.990,"ALBERTS, BRUCE","https://www.antartica.cl/media/catalog/product/9/7/9788428216388_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Paradoja Vegetal,$27.500,"GUNDRY, STEVEN","https://www.antartica.cl/media/catalog/product/9/7/9788441437869_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Nefrologia Pediatrica 5º Edicion,$27.800,"ESCALA, JOSE MANUEL; SAIEH, CARLOS","https://www.antartica.cl/media/catalog/product/9/7/9789562204064_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia De Campo Hongos De Chile,$29.850,"FURCI, GIULIANA","https://www.antartica.cl/media/catalog/product/9/7/9789569284007_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Come O No Come? Los Desordenes Alimentarios,$16.570,"MASTROLEO, AURORA; PACE, PAMELA","https://www.antartica.cl/media/catalog/product/9/7/9788416919369_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Alimentacion Y Nutricion De Los Chilenos. Encuesta Nacional,$18.370,"AMIGO, HUGO; PINO, PAULINA","https://www.antartica.cl/media/catalog/product/9/7/9789561125858_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Recoleccion, Transporte, Almacenamiento Y Acondicionamiento De La Frut",$18.990,"JARVIS, PETER","https://www.antartica.cl/media/catalog/product/9/7/9788428333832_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Organizacion Y Gestion De La Empresa Agraria,$18.990,"MORENO VEGA, JOSE MARIA","https://www.antartica.cl/media/catalog/product/9/7/9788428397575_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Obtencion De Aceites De Oliva Refinados,$18.990,"MORENO VEGA, ALBERTO","https://www.antartica.cl/media/catalog/product/9/7/9788428399357_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Medioambiente Y Desarrollo,$4.950,VARIOS AUTORES,"https://www.antartica.cl/media/catalog/product/9/7/9789563401349_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Cuidados Intensivos Y Urgencias En Pediatria 3º Edicion,$48.800,"ORTEGA, JULIO","https://www.antartica.cl/media/catalog/product/9/7/9789562204095_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Evaluacion Sinecologica De Las Praderas,$15.730,"ARANGUIZ, IVONNE; COSSIO, FERNANDO; GASTO, JAUN","https://www.antartica.cl/media/catalog/product/9/7/9789561423671_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ecologos Y Ecologia En La Facultad De Ciencias Biologicas De La Puc,$10.480,"CAMUS, PABLO; JAKSIC ANDRADE, FABIAN M.","https://www.antartica.cl/media/catalog/product/9/7/9789561423145_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Biolog?A De Las Plantas. I,$53.990,"EICHHORN, S. E.; EVERT, R. F.; RAVEN, P. H.","https://www.antartica.cl/media/catalog/product/9/7/9788429118414_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Fisiopatologia Clinica 2º Edicion,$32.800,"KUNSTMANN, SONIA","https://www.antartica.cl/media/catalog/product/9/7/9789562204149_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Dietas Sanas Par Adelgazar,$21.900,LEXUS EDITORES,"https://www.antartica.cl/media/catalog/product/9/7/9788466236188_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Aves De Las Costas Y Mares De Chile. Guia De Campo,$23.690,"ROSSO, PEDRO PABLO","https://www.antartica.cl/media/catalog/product/9/7/9789561424180_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Zero Waste Para Salvar El Mundo,$9.800,"VISPO, ALLY","https://www.antartica.cl/media/catalog/product/9/7/9788417664442_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Netter. Atlas De Anatomia Humana 7º Edicion,$162.800,"NETTER, FRANK H.","https://www.antartica.cl/media/catalog/product/9/7/9788491134688_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Convierte A Tu Gato En Una Celebrity De Internet,$19.350,"CARLIN, PATRICIA","https://www.antartica.cl/media/catalog/product/9/7/9788475568843_1.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Pediatria Ambulatoria 2ª Edicion,$30.200,"QUEZADA, ARNOLDO","https://www.antartica.cl/media/catalog/product/9/7/9789562203234_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Pautas De Pediatria,$45.900,"MONTEAGUDO, EMILIO","https://www.antartica.cl/media/catalog/product/9/7/9788416270071_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ortodoncia 5º Edicion Principios Y Tecnicas Actuales,$125.000,"GRABER, L.W.","https://www.antartica.cl/media/catalog/product/9/7/9788480869171_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Operaciones Basicas De Produccion Y Mantenimiento De Plantas En Vivero,$24.990,"BOIX, ELISA","https://www.antartica.cl/media/catalog/product/9/7/9788428336000_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Operaciones Auxiliares En Reproduccion Ganadera (Edicion 2013),$31.017,"CAMPOS ARENAS, EMILIO; GARRON GARCIA, MERCEDES","https://www.antartica.cl/media/catalog/product/9/7/9788415848462_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Operaciones Auxiliares En La Elaboracion De Composiciones Con Flores Y,$21.242,"CUEVAS, GABRIELA; GARCIA, ANGELA","https://www.antartica.cl/media/catalog/product/9/7/9788428335362_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Operaciones Auxiliares En El Control De Agentes Causantes De Plagas,$17.842,"MORENO VEGA, ALBERTO","https://www.antartica.cl/media/catalog/product/9/7/9788428396745_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Operaciones Auxiliares De Preparacion Del Terreno, Plantacio",$21.242,"MORENO VEGA, ALBERTO","https://www.antartica.cl/media/catalog/product/9/7/9788497329422_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Oncologia Medicoquirurgica Pediatrica,$32.800,"RUANO MARTINEZ, J. R.","https://www.antartica.cl/media/catalog/product/9/7/9789701032220_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Obstetricia Y Ginecologia En La Formacion De Grado,$58.700,"ALCAZAR, JUAN LUIS","https://www.antartica.cl/media/catalog/product/9/7/9788491101420_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Nuestra Elección. Un Plan Para Resolver La Crisis Climática,$28.950,"GORE, AL","https://www.antartica.cl/media/catalog/product/9/7/9788497845236_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Notas De Ecg 2º Edicion. Guias De Interpretación Y Manejo,$37.130,"JONES, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9786071506672_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Medicina Basada En La Evidencia 5º Edicion,$41.800,"STRAUS, SHARON","https://www.antartica.cl/media/catalog/product/9/7/9788491134862_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Me Pregunto Porque: Los Buitres Son Calvos,$6.872,EVEREST,"https://www.antartica.cl/media/catalog/product/9/7/9786074490459_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Washington De Procedimientos Clinicos,$50.800,"MATTHEW, JAMES","https://www.antartica.cl/media/catalog/product/9/7/9788416781256_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Washington De Pediatria,$47.600,"DUSENBERY, SUSAN","https://www.antartica.cl/media/catalog/product/9/7/9788496921559_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Washington De Calidad En La Atencion Y Seguridad Del Paciente,$56.400,"FONDAHN, EMILY","https://www.antartica.cl/media/catalog/product/9/7/9788416781218_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Tratamiento De Soporte En Paciente Oncologico 2º Edicion,$36.200,ADIO,"https://www.antartica.cl/media/catalog/product/9/7/9788491130284_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Del Desarrollo Sostenible,$39.942,"SANDOVAL, LESCANO","https://www.antartica.cl/media/catalog/product/9/7/9786123042622_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Selvicultura Para Plantaciones De Especies Productoras De Ma,$35.267,"MONTERO, G.","https://www.antartica.cl/media/catalog/product/9/7/9788484761013_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Endodrinologia Y Metabolismo 4ª Edicion,$71.400,"LAVIN, NORMAN","https://www.antartica.cl/media/catalog/product/9/7/9788496921597_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Educación Terapéutica En Diabetes,$24.900,"FIGUEROLA, DANIEL","https://www.antartica.cl/media/catalog/product/9/7/9788479789848_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Disecciones 1º Edicion,$23.800,"LOPEZ, GONZALO","https://www.antartica.cl/media/catalog/product/9/7/9786071511980_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual De Atencion Integral De Personas Con Enfermedades Clinicas Avan,$63.600,"GOMEZ, XAVIER","https://www.antartica.cl/media/catalog/product/9/7/9788490224991_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manual Basico De La Poda Y Formacion De Los Arboles Forestales,$29.742,"BARRIO ANTA, M.","https://www.antartica.cl/media/catalog/product/9/7/9788484762867_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Manifestaciones Cutaneas De Neoplasias Malignas Internas,$101.800,"DRIBAN, NELSON","https://www.antartica.cl/media/catalog/product/9/7/9788490225288_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Mal Comidos,$7.645,"BARRUTI, SOLEDAD","https://www.antartica.cl/media/catalog/product/9/7/9789875807327_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Los Tapones Sinteticos En Enologia: Materiales, Métodos De Producción,",$5.000,"LIBERATI, D.","https://www.antartica.cl/media/catalog/product/9/7/9788484762935_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Lo Esencial En Aparato Digestivo 4° Edicion,$50.900,"GRIFFITHS, MEGAN","https://www.antartica.cl/media/catalog/product/9/7/9788490227282_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Líquidos Orgánicos 2 Orina,$33.992,"RIVAS, M.F.","https://www.antartica.cl/media/catalog/product/9/7/9788479786052_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Líquidos Organicos 1 Ascitico,$33.992,"RODRIGUEZ, J.C.","https://www.antartica.cl/media/catalog/product/9/7/9788479785727_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Lewin. Celulas 2° Edicion,$60.690,"CASSIMERIS, L.","https://www.antartica.cl/media/catalog/product/9/7/9786071507464_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Educacion Para Salud,$21.165,"GARROTE GARROTE, ADELA","https://www.antartica.cl/media/catalog/product/9/7/9788499690544_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Dieta Para El Intestino Inteligente,$28.892,"MOSLEY, MICHAEL","https://www.antartica.cl/media/catalog/product/9/7/9788497991650_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Confesion,$10.617,"LUCA DE TENA, TORCUATO","https://www.antartica.cl/media/catalog/product/9/7/9788471181350_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Clinica Y El Laboratorio 23º Edicion,$84.800,"PRIETO VALTUEÑA, JESUS M.","https://www.antartica.cl/media/catalog/product/9/7/9788491133018_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Bici. Manual De Reparacion,$23.792,"SIDWELLS, CH.","https://www.antartica.cl/media/catalog/product/9/7/9788428216241_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Antidieta Unos Principios Claros Y Sensatos Sobre Como Debemos Alim,$17.610,"DIAMOND, HARVEY; DIAMOND, MARILYN","https://www.antartica.cl/media/catalog/product/9/7/9788479538019_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Amazonia Pulmon Verde De La Tierra,$7.900,SUSAETA,"https://www.antartica.cl/media/catalog/product/9/7/9788467716191_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
La Acuicultura Tomo 1 Y 2,$52.630,"POLANCO, ELISA","https://www.antartica.cl/media/catalog/product/9/7/9788471148643_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Invernaderos De Plastico: Tecnologia Y Manejo (2ª Edición),$42.492,"CASTILLA, N.","https://www.antartica.cl/media/catalog/product/9/7/9788484763215_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Infraestructuras Para Establecer La Implantacion De Cultivos,$21.242,"GARCIA LUNA, ANTONIO","https://www.antartica.cl/media/catalog/product/9/7/9788428398947_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Infertilidad Y Reproduccion Asistida,$46.500,"REMOHI, JOSE","https://www.antartica.cl/media/catalog/product/9/7/9788491100164_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Increibles Dinosaurios,$16.850,GRUPO LIBSA,"https://www.antartica.cl/media/catalog/product/9/7/9788466232838_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Incendios Forestales: Definiendo El Problema, Ecología Y Manejo, Parti",$27.192,"FLORES GARNICA, J.","https://www.antartica.cl/media/catalog/product/9/7/9789687462417_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Implantologia Contemporanea 3ª Edicion 2009,$267.500,"MISCH, CARL E.","https://www.antartica.cl/media/catalog/product/9/7/9788480863841_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Identificacion Genetica Y Pruebas De Patron,$8.230,"REYGADAS, YERKO","https://www.antartica.cl/media/catalog/product/9/7/9789561112643_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Hurst. El Corazon. Manual De Cardiologia 13º Edicion,$49.980,OROURKE,"https://www.antartica.cl/media/catalog/product/9/7/9786071510068_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Huerta Orgánica Rentable Manual Teórico-Práctico Para La Producción Ec,$20.460,"JEWTUSZYK, MIRTHA","https://www.antartica.cl/media/catalog/product/9/7/9789507541964_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Historia De La Enfermeria 3Ed.,$50.200,"MARTINEZ, MARIA LUISA","https://www.antartica.cl/media/catalog/product/9/7/9788491130475_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Histologia Y Biologia Celular 2º Edicion,$57.120,FORTOUL,"https://www.antartica.cl/media/catalog/product/9/7/9786071508614_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Hipoterapia. El Caballo En La Rehabilitacion,$28.940,"BENDER, RENATE","https://www.antartica.cl/media/catalog/product/9/7/9789561423169_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Herramientas Biotecnologicas En Fitopatogia,$41.642,"CARBAJOSA, IGNACIO","https://www.antartica.cl/media/catalog/product/9/7/9788484763192_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
"Heridas, Ulceras Y Ostomias. Evaluacion Y Prevencion",$19.710,"COVARRUBIAS, CRISTINA; MARINE, LEOPOLDO","https://www.antartica.cl/media/catalog/product/9/7/9789561423121_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia Nutricional De Los Deportes De Resistencia,$22.092,"RICHE, DENIS","https://www.antartica.cl/media/catalog/product/9/7/9788425511684_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia Mosby De Habilidades Y Procedimiento De Enfermeria,$48.600,"PERRY, ANNE","https://www.antartica.cl/media/catalog/product/9/7/9788490228739_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia De Medicamentos De Alto Riesgo En Pediatria Y Neonatolo,$20.392,"COTRINA LUQUE, JESUS","https://www.antartica.cl/media/catalog/product/9/7/9788499696973_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia De Los Animales Parasitos De Nuestras Casas,$38.242,"MOURIER, HENRI","https://www.antartica.cl/media/catalog/product/9/7/9788428205344_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Guia De Informacion Pediatrica Para Profesionales Sanitarios,$22.800,"JARA, PALOMA; NAVARRO, MERCEDES","https://www.antartica.cl/media/catalog/product/9/7/9788416732067_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Greenspan. Endocrinologia Basica Y Clinica 9º Edicion,$88.060,"GARDNER, DAVID","https://www.antartica.cl/media/catalog/product/9/7/9786071506696_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Ginecologia 9° Edicion,$134.400,"GONZALEZ, EDUARDO; GONZALEZMERLO, JESUS","https://www.antartica.cl/media/catalog/product/9/7/9788445824030_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Gestion Sanitaria. Calidad Y Seguridad En Los Pacientes 1º Edicion,$39.990,"ARANAZ ANDRES, JESUS MARIA","https://www.antartica.cl/media/catalog/product/9/7/9788479788902_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Equilibrio Y Movilidad Con Personas Mayores,$58.096,"ROSE, DEBRA","https://www.antartica.cl/media/catalog/product/9/7/9788499104362_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Epidemiología Clínica 5º Edición,$41.100,"FLETCHER, ROBERT","https://www.antartica.cl/media/catalog/product/9/7/9788416353910_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Y Paciente Polimedicado,$5.000,"SERRANO LOPEZ, DOLORES REMEDIOS","https://www.antartica.cl/media/catalog/product/9/7/9788490520857_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Medicoquirurgica. Volmen 1 - 4º Edicion,$46.470,"LEMONE, PRISCILLA","https://www.antartica.cl/media/catalog/product/9/7/9788483225172_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Medicoquirurgica (2 Vols.) 10º Edicion,$163.620,"SMELTZER, SUZANNE","https://www.antartica.cl/media/catalog/product/9/7/9789701051054_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Geriatrica,$37.392,"CARRETERO ORCOYEN, MARIBEL","https://www.antartica.cl/media/catalog/product/9/7/9788499699257_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Familiar Y Comunitaria,$43.342,"ARNOLD, MARGARET; AYUSO MURILLO, DIEGO","https://www.antartica.cl/media/catalog/product/9/7/9788499699264_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria En Prescripcion,$39.942,"POUS DE LA FLOR, MARIA PAZ; SERRANO LOPEZ, DOLORES REMEDIOS","https://www.antartica.cl/media/catalog/product/9/7/9788499699028_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Clinica. Cuidados Enfermeros A Las Personas Con Trastorno D,$68.000,"LUIS, MARIA TERESA","https://www.antartica.cl/media/catalog/product/9/7/9788415840640_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Clinica De Taylor 2º Edicion,$56.000,"LYNN, PAMELA","https://www.antartica.cl/media/catalog/product/9/7/9788416353736_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermeria Clinica Competencias Basicas Volumen 1 3ª Edicion,$39.500,"LYNN, PAMELA","https://www.antartica.cl/media/catalog/product/9/7/9788415169062_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermedades Producidas Por Virus De Las Plantas Ornamentales,$49.292,"ALBOUY, J.","https://www.antartica.cl/media/catalog/product/9/7/9788471148889_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermedad Pulmonar Difusa 1º Edicion,$22.092,"FREUNDLICH, I. M.","https://www.antartica.cl/media/catalog/product/9/7/9788429155280_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Enfermedad Celiaca Y Sensibilidad Al Gluten,$57.200,"BAI, JULIO; OLANO, CAROLINA","https://www.antartica.cl/media/catalog/product/9/7/9788490227480_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Endocrinologia Clinica 2º Edicion,$45.990,"PALLARDO, L.F.","https://www.antartica.cl/media/catalog/product/9/7/9788479789305_1_2.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Emergencias Sanitarias Y Dispositivos De Riesgo Previsible: Preparació,$10.450,"RECIO PEREZ, JESUS","https://www.antartica.cl/media/catalog/product/9/7/9788498391985_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
Elementos De Horticultura General,$44.580,"MAROTO BORREGO, J.V.","https://www.antartica.cl/media/catalog/product/9/7/9788471148537_1_4.png?quality=80&bg-color=255,255,255&fit=bounds&height=300&width=240&canvas=240:300&format=jpeg"
