Title,Author,Price,Link,ISBN,Description,PublishedDate,ImgUrl,Categories,AvgRating,RatingsCount
Las garras del águila: una novela de Lisbeth Salander,Karin Smirnoff,20610,https://contrapunto.cl/novela-negra-y-policial/17890-las-garras-del-aguila-una-novela-de-lisbeth-salander.html,9789569975530,,,,,,
La biblioteca de los nuevos comienzos,Michiko Aoyama,16110,https://contrapunto.cl/literatura-contemporanea/17891-la-biblioteca-de-los-nuevos-comienzos.html,9789564084015,,,,,,
Tesis sobre una domesticación,Camila Sosa,16110,https://contrapunto.cl/literatura-contemporanea/17892-tesis-sobre-una-domesticacion.html,9789569961656,,,,,,
Falla humana,Diamela Eltit,16110,https://contrapunto.cl/literatura-contemporanea/17893-falla-humana.html,9789566173489,"""Van a despojar de su hogar a un grupo de familias que vive en una cuadra, en una ciudad latinoamericana. Las voces de las pobladoras y de los pobladores se confunden con las voces de la Iglesia, de la Compañía y de una búha, que observa desde las alturas cómo se desarrolla esta historia, tantas veces vivida en oriente y occidente, sin otro destino que el exilio, el desarraigo, la transhumancia. Falla humana establece finas aristas de sentido que pueden conectarse de un modo no lineal con las mil y una noches de Sherezade o las mil noches de Allende o la destrucción de la Villa San Luis, en un relato arrojado y poderoso, en el que la pérdida del hogar, la memoria y la tierra parecieran simbolizar que la lucha de los desposeídos es por hacerse un lugar, reclamar su parte a un sistema que los ha dejado sin parte"" --",2023,,['Chilean fiction'],,
La caída de Númenor,J.R.R. Tolkien,20610,https://contrapunto.cl/novelas-ciencia-ficcion/17895-la-caida-de-numenor.html,9788445015056,,,,,,
Practica el poder de quererte,María Paz Blanco,15210,https://contrapunto.cl/autoayuda/17900-practica-el-poder-de-quererte.html,9789564084022,,,,,,
Chile: la memoria prohibida vol 1,Francisco Atria,23310,https://contrapunto.cl/ensayo-historico/17901-chile-la-memoria-prohibida-vol-1.html,9789564084053,,2023,,['Chile'],,
Memento Mori,Matías Reeves,17010,https://contrapunto.cl/filosofia/17902-memento-mori.html,9789566122487,,,,,,
El poder de la concentración absoluta,Dandapani,17010,https://contrapunto.cl/autoayuda/17903-el-poder-de-la-concentracion-absoluta.html,9789566122470,,,,,,
Vive in crescendo,Stephen R. Covey,16110,https://contrapunto.cl/autoayuda/17906-vive-in-crescendo.html,9789566195450,,,,,,
Autobiografía de un Yogui,Paramahansa Yogananda,25110,https://contrapunto.cl/religion-y-mitologia/17907-autobiografia-de-un-yogui.html,9789566195467,,,,,,
No te olvidaré (Reminders of him),Colleen Hoover,17910,https://contrapunto.cl/novela-juvenil/17910-no-te-olvidare-reminders-of-him.html,9789564084008,,,,,,
Casi 30,Mirella Granucci,16110,https://contrapunto.cl/novela-juvenil/17911-casi-30.html,9789564084039,,,,,,
Las 27 citas con Charlotte May,Abril Camino,17010,https://contrapunto.cl/novela-juvenil/17912-las-27-citas-con-charlotte-may.html,9789564083995,,,,,,
Corrupt,Penelope Douglas,20610,https://contrapunto.cl/novela-juvenil/17913-corrupt.html,9789566145592,,,,,,
Nuestra canción,Tillie Cole,17010,https://contrapunto.cl/novela-juvenil/17914-nuestra-cancion.html,9789566145585,,,,,,
La trampa de la felicidad,Russ Harris,9810,https://contrapunto.cl/autoayuda/17920-la-trampa-de-la-felicidad.html,9789566165941,,,,,,
Un mundo feliz (novela gráfica),A.Huxley/F.Fordham,26910,https://contrapunto.cl/comics/17968-un-mundo-feliz-novela-grafica.html,9788411404266,,2023,,,,
Boys,Rosario Allende,17991,https://contrapunto.cl/libros-para-colorear/17971-boys.html,9789564161013,,,,,,
Girls,Rosario Allende,17991,https://contrapunto.cl/libros-para-colorear/17972-girls.html,9789564161020,,,,,,
Bugs,Rosario Allende,17991,https://contrapunto.cl/libros-para-colorear/17973-bugs.html,9789564161006,,,,,,
Mírame! ¡Soy un dinosaurio!,Tanja Louwers,4320,https://contrapunto.cl/prelectores/17974-mirame-soy-un-dinosaurio.html,9789562574228,,,,,,
Mírame! ¡Soy un gatito!,Tanja Louwers,4320,https://contrapunto.cl/prelectores/17975-mirame-soy-un-gatito.html,9789562574235,,,,,,
Mírame! ¡Soy un unicornio!,Tanja Louwers,4320,https://contrapunto.cl/prelectores/17976-mirame-soy-un-unicornio.html,9789562574259,,,,,,
Mírame! ¡Soy un oso!,Tanja Louwers,4320,https://contrapunto.cl/prelectores/17977-mirame-soy-un-oso.html,9789562574242,,,,,,
Atención primaria de bolsillo 3ª Ed.,Curtis R. Chong,49860,https://contrapunto.cl/ciencias-de-la-salud/17982-atencion-primaria-de-bolsillo-3-ed.html,9788419284600,"Atención primaria de bolsillo pone al alcance de la mano y en cuestión de segundos las respuestas a las preguntas diagnósticas más comunes en el ámbito ambulatorio. Además, proporciona las mejores prácticas actuales basadas en la evidencia, así como orientación real sobre las principales subespecialidades, incluidos los exámenes apropiados y cuándo derivar. A 10 años de su primera publicación, la 3.a edición de Atención primaria de bolsillo continúa llevando los avances más recientes de la medicina basada en la evidencia a la cabecera de los pacientes. COVID-19 ha transformado al mundo y a la medicina de muchas maneras. El Dr. Curtis R. Chong y su equipo de expertos colaboradores esperan adaptarse a estos cambios al presentar contenidos actualizados a lo largo de 17 secciones sobre consultas de telesalud, atención a pacientes con COVID-19 y sobre lo último en temas fundamentales como cardiología y enfermedades infecciosas. En un formato compacto y fácil de usar, esta referencia práctica refleja el proceso de pensamiento de los médicos de atención primaria en la práctica diaria.",2023-05-23,http://books.google.com/books/content?id=EKGGzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
Fisiología 8ª Ed. Serie RT,Linda S. Costanzo,44820,https://contrapunto.cl/ciencias-de-la-salud/17983-fisiologia-8-ed-serie-rt.html,9788419284068,,,,,,
Manual Washington de medicina interna ambulatoria 3ª Ed.,M.Lyons/P.McDonnell/J.Schmidt,78120,https://contrapunto.cl/ciencias-de-la-salud/17984-manual-washington-de-medicina-interna-ambulatoria-3-ed.html,9788418892950,"Centrado en ofrecer información, Manual Washington® de medicina interna ambulatoria proporciona al lector una referencia sobre los problemas más frecuentes que se encuentran en cada subespecialidad médica en la atención ambulatoria, presentada de manera concisa y sin pasar por alto los avances actuales en la evaluación y el tratamiento de los pacientes. Debido a que muchas de las características clínicas de las afecciones que se atienden en el ámbito ambulatorio se encuentran fuera de las subespecialidades tradicionales de la medicina interna, en esta 3.a edición se han incluido capítulos de especialidades como dermatología, neurología, oftalmología, otorrinolaringología y psiquiatría, escritos por destacados especialistas en estos campos, por lo que en este cómodo y portátil recurso encontrará una cobertura completa, desde la hipertensión y la diabetes hasta trastornos del sueño, nutrición y el cuidado del paciente con cáncer, todo al alcance de su mano para una revisión y referencia rápidas.",2023-06-08,http://books.google.com/books/content?id=OGGGzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
El libro de neurología,A.Thaler/M.Thaler,66600,https://contrapunto.cl/ciencias-de-la-salud/17985-el-libro-de-neurologia.html,9788419284334,"La neurología tiene la reputación --bien merecida, aunque un tanto exagerada-- de ser difícil. Fascinante, sí. Intelectualmente estimulante, por supuesto. ¿Merece la pena la inversión en tiempo y en neuronas sobrecargadas? Sin duda, aunque resulte difícil. Por eso hemos creado El único libro de Neurología que vas a necesitar. No para hacer de la neurología algo fácil, sino para hacerla más comprensible, ayudarte a entenderla mejor, tomar toda la anatomía y fisiología, y los síndromes, clasificaciones y protocolos de tratamiento, y envolverlos en paquetes más manejables que sean claros, concisos y prácticos. Esta edición parte de la premisa de ser el único libro que necesitarás para tener una visión general directa y completa de la neurología. Cubre los temas más importantes sobre diagnóstico y tratamiento neurológico, al igual que la anatomía y la fisiología de mayor relevancia clínica. Creado por los doctores Alison I. Thaler y Malcolm S. Thaler, esta obra está repleta de ilustraciones a todo color, escenarios clínicos del mundo real, y de directrices y recomendaciones actualizadas, lo que proporciona todos los consejos prácticos que necesitarás para dominar el desafiante mundo de la neurología.",2023-06-23,http://books.google.com/books/content?id=oCuFzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
Oncología de bolsillo 3ª Ed.,Neil Vasan,63720,https://contrapunto.cl/ciencias-de-la-salud/17986-oncologia-de-bolsillo-3-ed.html,9788419284495,"Escrita y editada por destacados expertos en cáncer del Memorial Sloan Kettering Cancer Center, Oncología de bolsillo es una referencia práctica y de alto rendimiento para residentes y profesionales de la oncología y la hematología, así como para estudiantes de medicina, médicos generales y residentes de otras especialidades no oncológicas que día a día conviven con la necesidad de identificar y diagnosticar de forma oportuna enfermedades oncológicas. Esta 3.a edición, de lectura amigable, contiene un gran número de temas críticos a lo largo de la enfermedad para la atención de los pacientes, desde biología del cáncer, prevención, detección, tratamiento y atención de apoyo, hasta los avances más recientes en inmunooncología y tratamientos dirigidos.",2023-07-23,http://books.google.com/books/content?id=rVeGzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
Manual Washington de pediatría 3ª Ed.,Andrew White,68220,https://contrapunto.cl/ciencias-de-la-salud/17987-manual-washington-de-pediatria-3-ed.html,9788419284297,"La 3.a edición del Manual Washington® de Pediatría, del Dr. Andrew J. White, se centra en la información necesaria esencial para la atención pediátrica en el hospital, la UCI, el servicio de urgencias o la consulta externa de subespecialidades. Además, ofrece un contenido conciso y de alto rendimiento que refleja los avances más recientes en este campo. Dividido en 31 capítulos y 7 apéndices, este práctico volumen presenta un enfoque breve y lógico para el diagnóstico y tratamiento de los problemas pediátricos más comunes de los pacientes hospitalizados, así como referencias basadas en la evidencia. También aborda los retos habituales a los que se enfrentan residentes, internos, pediatras y estudiantes de medicina, además de ofrecer soluciones prácticas y orientación experta, todo ello en un recurso portátil y fácil de usar.",2023-06-23,http://books.google.com/books/content?id=fiqGzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
El sistema solar,Paola Tommasini,9720,https://contrapunto.cl/ciencias-y-naturaleza/18064-el-sitema-solar.html,9788467790665,,,,,,
"Vamos a casa, conejita",Carolina Buzio,13320,https://contrapunto.cl/prelectores/18065-vamos-a-casa-conejita.html,9788414041970,,,,,,
"Vamos a casa, pequeño tigre",Carolina Buzio,13320,https://contrapunto.cl/prelectores/18066-vamos-a-casa-pequeno-tigre.html,9788414041987,,,,,,
¡Tengo ganas!,Michael Escoffier,16020,https://contrapunto.cl/libro-album-ilustrado/18067-tengo-ganas.html,9788414042649,,,,,,
El geco y el eco,Rachel Bright,17820,https://contrapunto.cl/libro-album-ilustrado/18068-el-geco-y-el-eco.html,9788414042045,,,,['Education'],,
¡Te quiero con locura!,Alexandra Garibal,16020,https://contrapunto.cl/prelectores/18070-te-quiero-con-locura.html,9788414042656,,,,,,
En busca del tiki de oro. El detective Gatlock,Benjamin Lacombe,11520,https://contrapunto.cl/literatura-infantil/18071-en-busca-del-tiki-de-oro-el-detective-gatlock.html,9788414042014,,,,,,
El truco de los ilusionistas. Astrogames,Pablo Broseta,13320,https://contrapunto.cl/literatura-infantil/18072-el-truco-de-los-ilusionistas-astrogames.html,9788414039885,,,,,,
La casa grande y la casa pequeña,Yoshi Ueno,14220,https://contrapunto.cl/libro-album-ilustrado/18075-la-casa-grande-y-la-casa-pequena.html,9788414046234,,,,,,
¡Esto NO es un unicornio!,Barry Timms,16020,https://contrapunto.cl/libro-album-ilustrado/18076-esto-no-es-un-unicornio.html,9788414042519,,,,,,
La extraña y pequeña flor,Kitty O'Meara,15120,https://contrapunto.cl/libro-album-ilustrado/18077-la-extrana-y-pequena-flor.html,9788414049471,,,,,,
¡Democracia!,Philip Bunting,15120,https://contrapunto.cl/no-ficcion-informativo/18078-democracia.html,9788414052570,"""Lo que dices (y cómo lo dices) es capaz de transformar el mundo, y eso se lo debes a la democracia. La democracia es el auténtico poder del pueblo. Pero ¿de verdad importa la democracia? ¿Cómo funciona? ¿Y qué es exactamente? Prepárate para tomar la palabra y aprender todo lo que puedes hacer para conseguir mejorar el lugar del mundo en el que vives. Un libro informativo para los más pequeños que se erige en una guía optimista sobre el poder del pueblo. Averigua qué define una democracia y por qué tu opinión importa.""--",2023,,['Democracy'],,
Las estaciones,Delphine Huguet,16020,https://contrapunto.cl/no-ficcion-informativo/18079-las-estaciones.html,9788414043073,,,,,,
Una ardiente bruma. Antología de poemas de Emily Dickinson,Emily Dickinson,28620,https://contrapunto.cl/novela-juvenil/18080-una-ardiente-bruma-antologia-de-poemas-de-emily-dickinson.html,9788414041673,,,,['Juvenile Nonfiction'],,
Blancanieves,Benjamin Lacombe,28260,https://contrapunto.cl/libro-album-ilustrado/18081-blancanieves.html,9788414045541,,2000-08,,['Comics & Graphic Novels'],,
Mujercitas. Parte 1,Antonio Lorente,35820,https://contrapunto.cl/libro-album-ilustrado/18082-mujercitas-parte-1.html,9788414040089,,,,,,
Mujercitas. Parte 2,Antonio Lorente,35820,https://contrapunto.cl/libro-album-ilustrado/18083-mujercitas-parte-2.html,9788414041871,,,,,,
Malinche. La mujer palabra,Nadia López García,20520,https://contrapunto.cl/no-ficcion-informativo/18084-malinche-la-mujer-palabra.html,9788414037294,,,,,,
Pupis,Violeta Monreal,21060,https://contrapunto.cl/libro-album-ilustrado/18085-pupis.html,9788414052556,,,,,,
11 de Septiembre,Isabel Allende Bussi,10800,https://contrapunto.cl/ensayo-historico/18086-11-de-septiembre.html,9789566247241,,2023,,,,
Allende y el museo del suicidio,Ariel Dorfman,20700,https://contrapunto.cl/biografias/18087-allende-y-el-museo-del-suicidio.html,9788419738004,,,,,,
Allende. La biografía,Mario Amorós,19800,https://contrapunto.cl/biografias/18088-allende-la-biografia.html,9789566205524,,,,,,
Los asesinatos de la mansión decagonal 5,Y.Ayatsuji/H.Kiyohara,10800,https://contrapunto.cl/historia-ilustrada/18091-los-asesinatos-de-la-mansion-decagonal-5.html,9786287639126,,,,,,
Atlas de las fobias y las manías,Kate Summerscale,18000,https://contrapunto.cl/actualidad-y-ensayo-filosofico/18092-atlas-de-las-fobias-y-las-manias.html,9788419654229,"De la Aritmomanía a la Zoofobia, una invitación a reconocer lo que odiamos, tememos y nos obsesiona.La brontofobia, o el miedo patológico a las tormentas, se considera un terror infantil, pero son muchos más los adultos afectados. La erotomanía, u obsesión amorosa es tanto la angustia incontrolable por el amor no correspondido como el autoengaño de sentirnos deseados por alguien. La gerascofobia, emparentada con el conocido como síndrome de Peter Pan, describe la aversión ante la vejez o el envejecimiento de los que amamos. La coreomanía es la necesidad imperante de bailar sin tregua hasta caer rendido.Más de la mitad de la población mundial padece nomofobia, el pánico desmedido a no tener el teléfono móvil a mano. A todos, sin excepción, nos obsesiona algo. Mientras la sociedad considera defectos imperdonables las fobias y manías de sus individuos, tan solo entenderlas puede ayudarnos a comprendernos y comprender a quienes nos rodean. Para reconciliarnos con nosotros mismos.",2023-09-21,,['Psychology'],,
El ayuno contra el cáncer,Valter Longo,18000,https://contrapunto.cl/autoayuda/18093-el-ayuno-contra-el-cancer.html,9788425361852,,2023-05-23,http://books.google.com/books/content?id=lxWFzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
Brava,Claudia Conserva,14400,https://contrapunto.cl/autoayuda/18095-brava.html,9789566129547,,,,,,
El camino del arquero,Paulo Coelho,14400,https://contrapunto.cl/autoayuda/18096-el-camino-del-arquero.html,9789562586351,,,,,,
Chile en el corazón,John Dinges,14400,https://contrapunto.cl/ensayo-historico/18097-chile-en-el-corazon.html,9789566247234,,,,,,
Condenados a entendernos,Arun Mansukhani,16200,https://contrapunto.cl/autoayuda/18098-condenados-a-entendernos.html,9788466675239,,,http://books.google.com/books/content?id=l5buzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
El devenir,Nora Roberts,18000,https://contrapunto.cl/novelas-ciencia-ficcion/18099-el-devenir.html,9789566190219,,,,,,
Esta depresión no es tu culpa,Nicolás Fernández,12600,https://contrapunto.cl/autoayuda/18101-esta-depresion-no-es-tu-culpa.html,9789562586344,,,,,,
Gran guía visual del cosmos,T.Fumatase/T.Nakamura,22500,https://contrapunto.cl/actualidad-y-ensayo-filosofico/18103-gran-guia-visual-del-cosmos.html,9788419654205,,,,,,
El imperio del Opus Dei en Chile,Maria Olivia Monckeberg,18000,https://contrapunto.cl/actualidad-y-ensayo-filosofico/18104-el-imperio-del-opus-dei-en-chile.html,9789566247142,,,,,,
El lado oscuro de la historia de Chile,Jorge Baradit,12600,https://contrapunto.cl/ensayo-historico/18105-el-lado-oscuro-de-la-historia-de-chile.html,9789562626545,,2023,,['Chile'],,
Merluzos,Malaimagen,14400,https://contrapunto.cl/comics/18107-merluzos.html,9789566206279,"""Llega el nuevo libro del ""mejor dibujante humorístico de Chile"" según la última encuesta Cacadem. Y no se salva nadie. Desde el legado del gobierno anterior a los hitos del periodo del Boris, pasando por el proceso constituyente y todos los avatares políticos del último tiempo, que digamos, ha estado un poco movido. Telefonazos, intervencionismos, agendas globalistas, amarillos, colorados, cancelados, fachos y merluzos. Como dicen por ahí, no hay cómo aburrirse en Chile."" --Page [4] of Cover.",2023,,['Chile'],,
Un mundo de ensueño,Nicholas Sparks,16200,https://contrapunto.cl/novela-romantica/18108-un-mundo-de-ensueno.html,9788419283139,"Un giro inesperado. Una historia de amor que nunca olvidarás. Por el aclamado autor de El cuaderno de Noah llega una poderosa novela sobre arriesgarlo todo por un sueño y sobre si es posible dejar atrás el pasado. No siempre podemos elegir nuestros caminos en la vida; a veces nos eligen. Después de huir de un esposo abusivo con su hijo de seis años, Tommie, Beverly intenta crear una nueva vida para ellos en un pequeño pueblo fuera de los caminos trillados. A pesar de su nueva libertad, Beverly está constantemente en guardia: crea una historia de fondo falsa, usa un disfraz por la ciudad y se entierra en proyectos de bricolaje para evitar la ansiedad. Pero su estrés solo aumenta cuando Tommie insiste en que había estado escuchando a alguien caminando en el techo y gritando su nombre a altas horas de la noche. Con el dinero agotándose y el peligro aparentemente a la vuelta de cada esquina, toma una decisión desesperada que reescribirá todo lo que sabe para que sea verdad. Mientras tanto, Colby Mills se encuentra en un viaje emocionante de otro tipo. Un músico fracasado, ahora dirige una pequeña granja familiar en Carolina del Norte. Buscando un raro descanso de sus deberes en el hogar, espontáneamente aparece en un concierto en un bar en St. Pete Beach, Florida, donde conoce a Morgan Lee, y toda su vida da un vuelco. Hija de médicos acomodados de Chicago, Morgan se graduó de un prestigioso programa universitario de música con la ambición de mudarse a Nashville y convertirse en una estrella. Romántica y musicalmente, ella y Colby se complementan de una forma que nunca antes habían conocido. En el transcurso de una sola semana inolvidable, dos jóvenes navegarán por las emocionantes alturas y el desamor del primer amor. A cientos de kilómetros de distancia, Beverly pondrá a prueba su amor por su pequeño hijo. Y el destino unirá a las tres personas en una red de conexiones que cambiarán sus vidas, obligando a cada uno a preguntarse si el sueño de una vida mejor podrá sobrevivir al peso del pasado.",2024-01-23,http://books.google.com/books/content?id=l3cX0AEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,,,
La noche y su Luna,C.J. Piper,18000,https://contrapunto.cl/novela-juvenil/18109-la-noche-y-su-luna.html,9788419366191,,,,['Literary Criticism'],,
El nombre de la Rosa,U.Eco/M.Manara,18000,https://contrapunto.cl/literatura-contemporanea/18110-el-nombre-de-la-rosa.html,9788426425737,"UN ACONTECIMIENTO EDITORIAL UMBERTO ECO Y MILO MANARA: DOS GENIOS UNIDOS EN UNA OBRA MAESTRA DE LA NOVELA GRÁFICA En 1327, el fraile franciscano Guillermo de Baskerville llega, acompañado del novicio Adso de Melk, a una abadía de monjes benedictinos para participar en un importante cónclave, que se verá amenazado por una serie de enigmáticas muertes. A medida que Guillermo investigue y se acerque a la peligrosa verdad, su joven aprendiz descubrirá los secretos de un mundo oscuro y lleno de sensualidad. El maestro indiscutible del cómic Milo Manara firma esta magistral adaptación gráfica del «thriller histórico más influyente de la historia de la literatura» ( La Vanguardia ), que consagró a su autor, Umberto Eco. La crítica ha dicho... « El nombre de la rosa es un libro extraordinario, como “La Biblioteca de Babel” de Borges, un laberinto que contiene todo el saber humano: un libro sobre libros». Milo Manara, Esquire «Algo tremendo cabe esperar cuando dos grandes se juntan». El Mundo «Manara es un dibujante de cómics de una habilidad poco común, un maestro del trazo y la composición, cuyas habilidades narrativas merecen ser mencionadas al mismo nivel que las de Kirby, Crumb, Toth o Mœbius». ComicsAlliance.com «Las ilustraciones de Manara son, por supuesto, maravillosas. No se parece a ningún otro creador». ComicBastards.com Sobre El nombre de la rosa :«Umberto Eco cambió nuestra mirada sobre los libros: imprescindibles, pequeños, frágiles, a veces criminales, casi siempre salvadores. Un maestro que nos enseñó a entrelazar la sabiduría y el juego con su estilo sagaz y lúdico, con su asombrosa inventiva y certera lucidez». Irene Vallejo «Una genialidad absoluta porque no solo entretiene, también culturiza y te asoma al infinito universo de los secretos de los libros». Javier Sierra, La Sexta «Una de las mejores definiciones que puedan encontrarse de novela histórica. Zambúllanse [...] en esta gran novela, y disfrútenla. Vale la pena». Agustí Fancelli, El País «El thriller histórico más influyente de la historia de la literatura». Carlos Joric, La Vanguardia «Aquí hay misterios turbadores, personajes vívidos, un retrato logrado de una época fascinante, humor sutil, sucesos inesperados y una prosa ágil que puede adaptarse a los registros de la fe, la duda, el horror, el éxtasis amoroso y la desolación». David Lodge «Un gran novelista. [...] Eco proporcionó una nueva forma de leer no sólo sus novelas sino también de leer e interpretar la realidad que nos rodea y que nos influye. Ofrecía la posibilidad de buscar nuevos ángulos en los rincones de los textos. Eco invitaba a dejar atrás cualquier prejuicio en la búsqueda de respuestas, que no nos dejásemos llevar por aquello que creemos que sabemos, sino dejarse llevar por la inmensa fuerza del descubrimiento». Martí Gironell, El Mundo «El libro más inteligente, pero también más divertido, de los últimos años». Lars Gustafsson, Der Spiegel «Un libro tan rico que permite todos los niveles de lectura». Robert Maggiori, Libération",2023-09-19,http://books.google.com/books/content?id=BrPWzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Comics & Graphic Novels'],,
Patriotas,César Farah,17100,https://contrapunto.cl/novela-negra-y-policial/18111-patriotas.html,9789566190196,,2023,,,,
Pokémon. Aventuras región Galar,Pokémon,11700,https://contrapunto.cl/novela-juvenil/18112-pokemon-aventuras-region-galar.html,9788418594335,"Aprende a leer con las aventuras de Pikachu y tus Pokémon favoritos, ubicadas en la región Galar y Alola. ¡Dos libros en uno! Un libro para lanzarse a leer las aventuras más divertidas y emocionantes protagonizadas por los Pokémon más conocidos en las regiones Galar y Alola. Aprende sus secretos, trucos y protagonistas desde dentro de sus aventuras. Con un superpóster de regalo. Además, el libro incluye dos historias en una: empieza a leer y, al llegar a la mitad, ¡gíralo y empieza otra aventura! ENGLISH DESCRIPTION A special edition flipbook featuring two of Ash and Pikachu's adventures, in Galar and Alola--plus a double-sided locker poster! This special edition is two books in one! Join Ash, Pikachu, and friends on action-packed adventures in both the Alola and Galar regions. The beloved Trainer and his team take on foes new and old with some amazing Pokémon by their sides.",2021-11-23,http://books.google.com/books/content?id=XmOREAAAQBAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Juvenile Fiction'],,
Querido comemierda,Virgine Despentes,14400,https://contrapunto.cl/literatura-contemporanea/18114-querido-comemierda.html,9789566248101,,,,,,
Shikimori es más que una cara bonita 5,Keigo Maki,10800,https://contrapunto.cl/historia-ilustrada/18115-shikimori-es-mas-que-una-cara-bonita-5.html,9786287639140,,,,,,
"La veterinaria, la grandes sueños",Sarah Lark,19800,https://contrapunto.cl/novela-romantica/18116-la-veterinaria-la-grandes-suenos.html,9789566205531,,,,,,
Víctor Jara: Una canción comprometida,C.Reyes/R.Elgueta,14400,https://contrapunto.cl/historia-ilustrada/18117-victor-jara-una-cancion-comprometida.html,9789566206286,,2023,,,,
Los Simpson y la filosofía,William Irwin,18000,https://contrapunto.cl/literatura-no-ficcion/18118-los-simpson-y-la-filosofia.html,9786289536201,,,,,,
Los 7 hábitos de la gente altamente efectiva,Stephen Covey,24741,https://contrapunto.cl/desarrollo-profesional/18119-los-7-habitos-de-la-gente-altamente-efectiva.html,9789566195313,,,,,,
Pokémon. La guía definitiva de la región Galar,Pokémon,14400,https://contrapunto.cl/literatura-infantil/18122-pokemon-la-guia-definitiva-de-la-region-galar.html,9789585155213,,,,,,
Juego de Tronos. Canción de hielo y fuego I,George R.R. Martin,18900,https://contrapunto.cl/novela-historica/18126-juego-de-tronos-cancion-de-hielo-y-fuego-i.html,9786287513976,,,,,,
Antes de diciembre,Joana Marcus,16200,https://contrapunto.cl/novela-juvenil/18128-antes-de-diciembre.html,9789585155336,,,,,,
Notas de memoria 1973-2003,Oscar Garretón,20610,https://contrapunto.cl/ensayo-historico/18129-notas-de-memoria-1973-2003.html,9789564150437,,2023,,['Chile'],,
Gente normal,Sally Rooney,15300,https://contrapunto.cl/literatura-contemporanea/18130-gente-normal.html,9789566045892,,,,,,
Un año en mi huerto,Wini Walbaum,26991,https://contrapunto.cl/jardineria/18131-un-ano-en-mi-huerto.html,9789564061894,,,,,,
Las mujeres que aman demasiado,Robin Norwood,15300,https://contrapunto.cl/autoayuda/18133-las-mujeres-que-aman-demasiado.html,9789585677111,,2018,,,,
Danza de dragones. Canción de hielo y fuego V,George R.R. Martin,22500,https://contrapunto.cl/novela-historica/18134-danza-de-dragones-cancion-de-hielo-y-fuego-v.html,9786287641013,,,,,,
Cartas sobre la muerte,Seneca,7650,https://contrapunto.cl/literatura-no-ficcion/18136-cartas-sobre-la-muerte.html,9789563790641,,,,,,
El Silmarillion,J.R.R. Tolkien,22050,https://contrapunto.cl/novela-historica/18140-el-silmarillion.html,9788445012796,,,,,,
Aves de las costas y mares de Chile. Guía de campo,P.Rosso/J.Alvarez,20340,https://contrapunto.cl/animales/18141-aves-de-las-costas-y-mares-de-chile-guia-de-campo.html,9789561424180,,,,,,
El Santiago que se fue. Apuntes de la memoria,Oreste Plath,11250,https://contrapunto.cl/ensayo-historico/18142-el-santiago-que-se-fue-apuntes-de-la-memoria.html,9789562890823,,2010,,"['Authors, Chilean']",,
La tregua,Mario Benedetti,9451,https://contrapunto.cl/literatura-contemporanea/18143-la-tregua.html,9789566038498,,,,,,
De jefe a líder,Carlos Sandoval,13500,https://contrapunto.cl/autoayuda/18144-de-jefe-a-lider.html,9789569328213,,,,,,
El orden del tiempo,Carlo Rovelli,10800,https://contrapunto.cl/literatura-no-ficcion/18145-el-orden-del-tiempo.html,9788433960740,,,,,,
La inmensidad del mundo,Ed Yong,29610,https://contrapunto.cl/ciencias-basicas/18146-la-inmensidad-del-mundo.html,9788492917099,"The Earth teems with sights and textures, sounds and vibrations, smells and tastes, electric and magnetic fields. But every kind of animal, including humans, is enclosed within its own unique sensory bubble, perceiving but a tiny sliver of our immense world. In An Immense World, Ed Yong coaxes us beyond the confines of our own senses, allowing us to perceive the skeins of scent, waves of electromagnetism, and pulses of pressure that surround us. We encounter beetles that are drawn to fires, turtles that can track the Earth's magnetic fields, fish that fill rivers with electrical messages, and even humans who wield sonar like bats. We discover that a crocodile's scaly face is as sensitive as a lover's fingertips, that the eyes of a giant squid evolved to see sparkling whales, that plants thrum with the inaudible songs of courting bugs, and that even simple scallops have complex vision. We learn what bees see in flowers, what songbirds hear in their tunes, and what dogs smell on the street. We listen to stories of pivotal discoveries in the field, while looking ahead at the many mysteries that remain unsolved.",2023-06-27,http://books.google.com/books/content?id=UXirzwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,['Science'],,
Ventura y desgracia del Homo sapiens,Gastón Soublette,10800,https://contrapunto.cl/filosofia/18147-ventura-y-desgracia-del-homo-sapiens.html,9789561431164,,2023,,['Civilization'],,
La abuela ballena,Benji Davies,14391,https://contrapunto.cl/literatura-infantil/18148-la-abuela-ballena.html,9789561237100,,,,,,
Keto y feliz,Bárbara Alamo,30600,https://contrapunto.cl/dietas-especiales/18149-keto-y-feliz.html,9789560965325,,,,,,
